id,action,symbol,type,buy_point,stop_loss,take_profit,risk,quantity,date,time,gap,bp_filled_price,bp_filled_at,cost,leverage_cost,high,low,highest,lowest,pl,pl_filled_price,pl_amount,price_change,stop_at,created_at
75318,BUY,BNTX,HUMMER,83.89,83.01,84.77,50,57,04/01/2021,09:31:00,29.17526,NULL,2021-01-04T09:32:00.000Z,4781.73,1195.433,NULL,82.7,86.98,NULL,L,83.89,0,"{""3-bars"": 0, ""5-bars"": 0, ""7-bars"": 0}",2021-01-04T09:33:00.000Z,40:31.0
75319,BUY,FSR,OKAR/B,15.01,14.88,15.14,50,385,04/01/2021,09:34:00,55.35714,NULL,NULL,5778.85,1444.713,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.011, ""5-bars"": 0, ""7-bars"": 0}",2021-01-04T09:38:00.000Z,40:31.0
75320,BUY,BTBT,OKAR/B,28.71,27.69,29.73,50,49,04/01/2021,09:39:00,4.97238,NULL,NULL,1406.79,351.698,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": 0.011, ""5-bars"": -0.02, ""7-bars"": 0.023}",2021-01-04T09:43:00.000Z,40:31.0
75321,BUY,LI,OKAR/B,30.19,29.92,30.46,50,185,04/01/2021,09:42:00,48.34437,NULL,2021-01-04T09:43:00.000Z,5585.15,1396.288,NULL,30.09,33,NULL,P,30.19,0,"{""3-bars"": 0.004, ""5-bars"": 0.009, ""7-bars"": 0.006}",2021-01-04T09:44:00.000Z,40:31.0
75322,SELL,BLNK,SHOOTING-STAR,39.48,40.13,38.83,50,77,04/01/2021,09:43:00,74.65714,NULL,2021-01-04T09:44:00.000Z,3039.96,759.99,40.4,NULL,NULL,37,L,39.48,0,"{""3-bars"": -0.011, ""5-bars"": 0.003, ""7-bars"": 0.005}",2021-01-04T09:45:00.000Z,40:31.0
75323,BUY,FCX,OKAR/B,27.2,27,27.4,50,250,04/01/2021,09:48:00,20.05833,NULL,2021-01-04T09:49:00.000Z,6800,1700,NULL,26.96,27.2,NULL,L,27.2,0,"{""3-bars"": -0.001, ""5-bars"": 0.002, ""7-bars"": 0.007}",2021-01-04T09:52:00.000Z,40:31.0
75324,BUY,BNTX,HUMMER,82.71,82.3,83.12,50,122,04/01/2021,09:49:00,62.24227,NULL,2021-01-04T09:50:00.000Z,10090.62,2522.655,NULL,82.31,86.98,NULL,P,82.71,0,"{""3-bars"": -0.001, ""5-bars"": -0.003, ""7-bars"": 0.004}",2021-01-04T09:55:00.000Z,40:31.0
75325,BUY,BNTX,OKAR/B,83.07,82.19,83.95,50,57,04/01/2021,09:52:00,62.24227,NULL,2021-01-04T09:55:00.000Z,4734.99,1183.748,NULL,82.53,86.98,NULL,P,83.07,0,"{""3-bars"": 0.004, ""5-bars"": 0.006, ""7-bars"": 0.002}",2021-01-04T10:02:00.000Z,40:31.0
75326,BUY,MARA,OKAR/B,11.38,11.1,11.66,50,179,04/01/2021,09:52:00,67.66169,NULL,2021-01-04T09:53:00.000Z,2037.02,509.255,NULL,11.05,11.83,NULL,L,11.38,0,"{""3-bars"": 0.001, ""5-bars"": -0.012, ""7-bars"": -0.008}",2021-01-04T10:02:00.000Z,40:31.0
75327,BUY,RIOT,HUMMER,18.16,17.84,18.48,50,156,04/01/2021,09:58:00,55.9322,NULL,NULL,2832.96,708.24,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.003, ""5-bars"": 0.01, ""7-bars"": 0.017}",2021-01-04T10:02:00.000Z,40:31.0
