"id","action","symbol","type","buy_point","stop_loss","take_profit","risk","quantity","date","time","gap","bp_filled_price","bp_filled_at","cost","leverage_cost","high","low","highest","lowest","pl","pl_filled_price","pl_amount","price_change","stop_at","created_at"
17,"BUY","BBBY","HUMMER",11.93,11.84,12.02,50.0,556,"2019-01-10","10:00:00",53.6823,NULL,"2019-01-10T10:01:00.000Z",6633.08,1658.27,NULL,11.82,12.76,NULL,"L",11.93,0.0,"{""3-bars"": -0.006, ""5-bars"": -0.001, ""7-bars"": -0.005}","2019-01-10T10:01:00.000Z","2022-09-23 20:06:49.522062"
18,"SELL","PCG","SHOOTING-STAR",17.41,17.74,17.08,50.0,152,"2019-01-11","09:47:00",89.47368,NULL,"2019-01-11T09:50:00.000Z",2646.32,661.58,17.64,NULL,NULL,16.85,"P",17.41,0.0,"{""3-bars"": 0.001, ""5-bars"": -0.001, ""7-bars"": 0.008}","2019-01-11T10:27:00.000Z","2022-09-23 20:10:54.86601"
19,"SELL","IQ","SHOOTING-STAR",16.9,17.03,16.77,50.0,385,"2019-01-14","09:40:00",24.44444,NULL,"2019-01-14T09:41:00.000Z",6506.5,1626.625,16.94,NULL,NULL,16.51,"P",16.9,0.0,"{""3-bars"": -0.001, ""5-bars"": -0.001, ""7-bars"": -0.001}","2019-01-14T09:43:00.000Z","2022-09-23 20:15:02.663949"
20,"SELL","MU","SHOOTING-STAR",34.43,34.66,34.2,50.0,217,"2019-01-14","09:43:00",6.25442,NULL,"2019-01-14T09:44:00.000Z",7471.31,1867.827,34.6,NULL,NULL,34.16,"P",34.43,0.0,"{""3-bars"": 0.0, ""5-bars"": -0.003, ""7-bars"": -0.003}","2019-01-14T09:57:00.000Z","2022-09-23 20:15:02.669558"
21,"BUY","ACB","OKAR/B",79.57,78.36,80.78,50.0,41,"2019-01-14","09:44:00",40.90909,NULL,"2019-01-14T09:45:00.000Z",3262.37,815.593,NULL,79.44,81.12,NULL,"P",79.57,0.0,"{""3-bars"": 0.006, ""5-bars"": -0.007, ""7-bars"": -0.005}","2019-01-14T09:49:00.000Z","2022-09-23 20:15:02.672317"
22,"BUY","NFLX","OKAR/B",350.63,349.1,352.16,50.0,33,"2019-01-15","09:48:00",14.50472,NULL,"2019-01-15T09:49:00.000Z",11570.79,2892.697,NULL,349.84,355.5,NULL,"P",350.63,0.0,"{""3-bars"": -0.001, ""5-bars"": 0.001, ""7-bars"": 0.006}","2019-01-15T09:50:00.000Z","2022-09-23 20:19:07.172177"
23,"BUY","BAC","HUMMER",26.05,25.8,26.3,50.0,200,"2019-01-16","09:30:00",10.75733,NULL,NULL,5210.0,1302.5,NULL,NULL,NULL,NULL,"C",NULL,NULL,"{""3-bars"": 0, ""5-bars"": 0, ""7-bars"": 0}","2019-01-16T09:34:00.000Z","2022-09-23 20:23:14.017272"
24,"BUY","BAC","OKAR/B",25.9,25.75,26.05,50.0,333,"2019-01-16","09:41:00",17.08436,NULL,"2019-01-16T09:42:00.000Z",8624.7,2156.175,NULL,25.75,26.28,NULL,"P",25.9,0.0,"{""3-bars"": 0.002, ""5-bars"": 0.004, ""7-bars"": 0.001}","2019-01-16T10:06:00.000Z","2022-09-23 20:23:14.033174"
25,"BUY","TLRY","HUMMER",82.78,82.15,83.41,50.0,79,"2019-01-16","09:45:00",117.81609,NULL,"2019-01-16T09:46:00.000Z",6539.62,1634.905,NULL,82.55,84.83,NULL,"P",82.78,0.0,"{""3-bars"": 0.002, ""5-bars"": 0.005, ""7-bars"": -0.021}","2019-01-16T09:46:00.000Z","2022-09-23 20:23:14.041422"
26,"SELL","PPBT","OKAR/S",23.39,24.4,22.38,50.0,50,"2019-01-16","09:48:00",11.90476,NULL,"2019-01-16T09:51:00.000Z",1169.5,292.375,23.9,NULL,NULL,0.0,"P",23.39,0.0,"{""3-bars"": 0.01, ""5-bars"": 0.0, ""7-bars"": 0.0}","2019-01-16T09:52:00.000Z","2022-09-23 20:23:14.046584"
