id,action,symbol,type,buy_point,stop_loss,take_profit,risk,quantity,date,time,gap,bp_filled_price,bp_filled_at,cost,leverage_cost,high,low,highest,lowest,pl,pl_filled_price,pl_amount,price_change,stop_at,created_at
28172,BUY,MPC,OKAR/B,43.3,43.05,43.52,50,200,03/01/2017,09:53:00,23.40755,NULL,2017-01-03T09:54:00.000Z,8660,2165,NULL,43.13,44.37,NULL,P,43.3,0,"{""3-bars"": -0.002, ""5-bars"": -0.001, ""7-bars"": -0.002}",2017-01-03T10:07:00.000Z,13:03.8
28173,BUY,MPC,HUMMER,43.95,43.71,44.16,50,208,03/01/2017,10:37:00,23.40755,NULL,2017-01-03T10:38:00.000Z,9141.6,2285.4,NULL,43.66,44.08,NULL,L,43.95,0,"{""3-bars"": -0.0, ""5-bars"": -0.005, ""7-bars"": -0.007}",2017-01-03T10:47:00.000Z,13:03.8
28174,BUY,MPC,HUMMER,43.88,43.67,44.06,50,238,03/01/2017,10:42:00,23.40755,NULL,2017-01-03T10:43:00.000Z,10443.44,2610.86,NULL,43.87,44.08,NULL,P,43.88,0,"{""3-bars"": -0.001, ""5-bars"": -0.001, ""7-bars"": -0.002}",2017-01-03T10:43:00.000Z,13:03.8
28175,BUY,MPC,OKAR/B,43.54,43.37,43.68,50,294,03/01/2017,11:45:00,23.40755,NULL,2017-01-03T11:46:00.000Z,12800.76,3200.19,NULL,43.28,43.6,NULL,L,43.54,0,"{""3-bars"": 0.001, ""5-bars"": 0.001, ""7-bars"": -0.0}",2017-01-03T12:03:00.000Z,13:03.8
28176,BUY,MPC,HUMMER,43.15,43.04,43.23,50,455,03/01/2017,13:49:00,38.7434,NULL,2017-01-03T13:51:00.000Z,19633.25,4908.313,NULL,43.01,43.26,NULL,L,43.15,0,"{""3-bars"": -0.002, ""5-bars"": -0.002, ""7-bars"": -0.002}",2017-01-03T14:18:00.000Z,13:03.8
28177,BUY,MPC,OKAR/B,43.06,42.96,43.13,50,500,03/01/2017,14:35:00,38.7434,NULL,2017-01-03T14:37:00.000Z,21530,5382.5,NULL,43.04,43.26,NULL,P,43.06,0,"{""3-bars"": 0.001, ""5-bars"": -0.001, ""7-bars"": -0.001}",2017-01-03T14:41:00.000Z,13:03.8
28178,SELL,GPS,OKAR/S,19.41,19.79,19.06,50,132,05/01/2017,09:38:00,40.87255,NULL,NULL,2562.12,640.53,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.001, ""5-bars"": -0.011, ""7-bars"": -0.005}",2017-01-05T09:42:00.000Z,13:04.3
28179,SELL,M,OKAR/S,24.15,24.3,24.03,50,333,05/01/2017,09:56:00,7.53986,NULL,NULL,8041.95,2010.488,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": 0.001, ""5-bars"": 0.003, ""7-bars"": -0.0}",2017-01-05T10:00:00.000Z,13:04.3
28180,SELL,GPS,SHOOTING-STAR,19.76,19.86,19.69,50,500,05/01/2017,10:07:00,68.97059,NULL,2017-01-05T10:08:00.000Z,9880,2470,19.77,NULL,NULL,19.24,P,19.76,0,"{""3-bars"": -0.002, ""5-bars"": -0.001, ""7-bars"": 0.002}",2017-01-05T10:08:00.000Z,13:04.3
28181,SELL,GPS,SHOOTING-STAR,19.66,19.76,19.59,50,500,05/01/2017,10:12:00,68.97059,NULL,2017-01-05T10:13:00.000Z,9830,2457.5,19.71,NULL,NULL,19.24,P,19.66,0,"{""3-bars"": -0.002, ""5-bars"": 0.005, ""7-bars"": 0.004}",2017-01-05T10:19:00.000Z,13:04.3
28182,SELL,M,OKAR/S,23.86,23.93,23.82,50,714,05/01/2017,11:00:00,7.53986,NULL,2017-01-05T11:01:00.000Z,17036.04,4259.01,23.88,NULL,NULL,23.7,P,23.86,0,"{""3-bars"": -0.004, ""5-bars"": -0.004, ""7-bars"": -0.001}",2017-01-05T11:02:00.000Z,13:04.3
28183,SELL,M,SHOOTING-STAR,23.83,23.91,23.78,50,625,05/01/2017,11:08:00,7.53986,NULL,2017-01-05T11:11:00.000Z,14893.75,3723.437,23.91,NULL,NULL,23.7,P,23.83,0,"{""3-bars"": -0.001, ""5-bars"": -0.0, ""7-bars"": 0.0}",2017-01-05T11:20:00.000Z,13:04.3
28184,SELL,M,SHOOTING-STAR,23.83,23.92,23.77,50,556,05/01/2017,11:36:00,7.53986,NULL,NULL,13249.48,3312.37,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.002, ""5-bars"": -0.002, ""7-bars"": -0.003}",2017-01-05T11:40:00.000Z,13:04.3
28185,SELL,GPS,OKAR/S,19.59,19.66,19.55,50,714,05/01/2017,11:41:00,68.97059,NULL,2017-01-05T11:42:00.000Z,13987.26,3496.815,19.6,NULL,NULL,19.24,P,19.59,0,"{""3-bars"": 0.0, ""5-bars"": -0.001, ""7-bars"": -0.0}",2017-01-05T11:42:00.000Z,13:04.3
28186,SELL,GPS,OKAR/S,19.59,19.68,19.53,50,556,05/01/2017,12:05:00,68.97059,NULL,2017-01-05T12:08:00.000Z,10892.04,2723.01,19.7,NULL,NULL,19.24,L,19.59,0,"{""3-bars"": 0.0, ""5-bars"": 0.001, ""7-bars"": 0.0}",2017-01-05T12:50:00.000Z,13:04.3
28187,SELL,M,SHOOTING-STAR,24,24.08,23.95,50,625,05/01/2017,12:05:00,7.53986,NULL,2017-01-05T12:06:00.000Z,15000,3750,24.02,NULL,NULL,23.81,P,24,0,"{""3-bars"": 0.0, ""5-bars"": 0.005, ""7-bars"": 0.005}",2017-01-05T12:10:00.000Z,13:04.3
28188,SELL,GPS,OKAR/S,19.59,19.65,19.56,50,833,05/01/2017,12:38:00,68.97059,NULL,NULL,16318.47,4079.618,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": 0.0, ""5-bars"": 0.002, ""7-bars"": 0.0}",2017-01-05T12:42:00.000Z,13:04.3
28189,SELL,M,SHOOTING-STAR,24.02,24.11,23.96,50,556,05/01/2017,13:00:00,7.53986,NULL,2017-01-05T13:03:00.000Z,13355.12,3338.78,24.12,NULL,NULL,23.87,L,24.02,0,"{""3-bars"": -0.001, ""5-bars"": -0.001, ""7-bars"": -0.003}",2017-01-05T13:14:00.000Z,13:04.3
28190,SELL,M,OKAR/S,24.01,24.12,23.93,50,455,05/01/2017,13:08:00,7.53986,NULL,NULL,10924.55,2731.138,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": 0.001, ""5-bars"": 0.001, ""7-bars"": 0.0}",2017-01-05T13:12:00.000Z,13:04.3
28191,SELL,M,SHOOTING-STAR,24.03,24.09,24,50,833,05/01/2017,13:11:00,7.53986,NULL,NULL,20016.99,5004.248,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.001, ""5-bars"": 0.001, ""7-bars"": 0.0}",2017-01-05T13:15:00.000Z,13:04.3
28192,SELL,GPS,SHOOTING-STAR,19.72,19.79,19.68,50,714,05/01/2017,13:35:00,68.97059,NULL,2017-01-05T13:37:00.000Z,14080.08,3520.02,19.75,NULL,NULL,19.24,P,19.72,0,"{""3-bars"": -0.003, ""5-bars"": -0.0, ""7-bars"": -0.002}",2017-01-05T13:40:00.000Z,13:04.3
28193,SELL,M,SHOOTING-STAR,24.08,24.14,24.05,50,833,05/01/2017,13:47:00,7.53986,NULL,2017-01-05T13:48:00.000Z,20058.64,5014.66,24.09,NULL,NULL,23.87,P,24.08,0,"{""3-bars"": 0.0, ""5-bars"": 0.0, ""7-bars"": 0.0}",2017-01-05T13:48:00.000Z,13:04.3
28194,SELL,M,OKAR/S,23.93,24.04,23.85,50,455,05/01/2017,14:30:00,7.53986,NULL,NULL,10888.15,2722.038,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": 0.001, ""5-bars"": -0.0, ""7-bars"": -0.0}",2017-01-05T14:34:00.000Z,13:04.3
28195,BUY,IONS,HUMMER,49.67,48.81,50.5,50,58,06/01/2017,09:31:00,32.74648,NULL,2017-01-06T09:32:00.000Z,2880.86,720.215,NULL,48.05,50.05,NULL,L,49.67,0,"{""3-bars"": 0, ""5-bars"": 0, ""7-bars"": 0}",2017-01-06T09:34:00.000Z,13:04.6
28196,BUY,AMGN,HUMMER,135.18,134.96,135.37,50,227,06/01/2017,09:59:00,23.90801,NULL,2017-01-06T10:00:00.000Z,30685.86,7671.465,NULL,134.89,135.23,NULL,L,135.18,0,"{""3-bars"": -0.002, ""5-bars"": -0.001, ""7-bars"": -0.002}",2017-01-06T10:00:00.000Z,13:04.6
28197,BUY,IONS,HUMMER,49.53,49.15,49.88,50,132,06/01/2017,10:19:00,66.5493,NULL,2017-01-06T10:20:00.000Z,6537.96,1634.49,NULL,49.16,49.96,NULL,P,49.53,0,"{""3-bars"": -0.002, ""5-bars"": -0.004, ""7-bars"": -0.003}",2017-01-06T10:30:00.000Z,13:04.6
28198,BUY,IONS,OKAR/B,49.74,49.44,50.01,50,167,06/01/2017,10:34:00,66.5493,NULL,2017-01-06T10:35:00.000Z,8306.58,2076.645,NULL,49.41,49.96,NULL,L,49.74,0,"{""3-bars"": -0.001, ""5-bars"": 0.0, ""7-bars"": 0.001}",2017-01-06T10:43:00.000Z,13:04.6
28199,BUY,IONS,HUMMER,48.87,48.73,48.98,50,357,06/01/2017,11:09:00,66.5493,NULL,2017-01-06T11:10:00.000Z,17446.59,4361.648,NULL,48.82,49,NULL,P,48.87,0,"{""3-bars"": -0.001, ""5-bars"": -0.002, ""7-bars"": -0.004}",2017-01-06T11:11:00.000Z,13:04.6
28200,BUY,IONS,OKAR/B,48.42,48.15,48.66,50,185,06/01/2017,11:33:00,66.5493,NULL,2017-01-06T11:34:00.000Z,8957.7,2239.425,NULL,48.33,48.79,NULL,P,48.42,0,"{""3-bars"": 0.001, ""5-bars"": -0.002, ""7-bars"": -0.005}",2017-01-06T11:37:00.000Z,13:04.6
28201,BUY,AMGN,OKAR/B,134.65,134.44,134.83,50,238,06/01/2017,12:22:00,46.53663,NULL,NULL,32046.7,8011.675,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": 0.0, ""5-bars"": 0.0, ""7-bars"": -0.001}",2017-01-06T12:26:00.000Z,13:04.6
28202,BUY,AMGN,OKAR/B,134.78,134.67,134.86,50,455,06/01/2017,12:48:00,46.53663,NULL,2017-01-06T12:49:00.000Z,61324.9,15331.225,NULL,134.74,135.01,NULL,P,134.78,0,"{""3-bars"": 0.0, ""5-bars"": 0.001, ""7-bars"": 0.001}",2017-01-06T12:50:00.000Z,13:04.6
28203,BUY,IONS,OKAR/B,48.07,47.92,48.19,50,333,06/01/2017,13:26:00,1758.09859,NULL,2017-01-06T13:29:00.000Z,16007.31,4001.828,NULL,47.95,48.58,NULL,P,48.07,0,"{""3-bars"": 0.001, ""5-bars"": 1.0, ""7-bars"": 0.001}",2017-01-06T13:39:00.000Z,13:04.6
