id,action,symbol,type,buy_point,stop_loss,take_profit,risk,quantity,date,time,gap,bp_filled_price,bp_filled_at,cost,leverage_cost,high,low,highest,lowest,pl,pl_filled_price,pl_amount,price_change,stop_at,created_at
17,BUY,SWBI,HUMMER,19.39,19.36,19.42,50,1667,05/01/2016,14:46:00,25.32558,NULL,2016-01-05T14:48:00.000Z,32323.13,8080.783,NULL,19.37,19.5,NULL,P,19.39,0,"{""3-bars"": -0.002, ""5-bars"": -0.002, ""7-bars"": -0.003}",2016-01-05T14:50:00.000Z,20:06.0
18,SELL,BP,OKAR/S,19.99,20.06,19.92,50,714,06/01/2016,09:40:00,16.62687,NULL,NULL,14272.86,3568.215,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": 0.0, ""5-bars"": -0.002, ""7-bars"": 0.001}",2016-01-06T09:44:00.000Z,20:06.5
19,SELL,CLR,SHOOTING-STAR,21.77,21.98,21.56,50,238,06/01/2016,09:51:00,-0.4902,NULL,2016-01-06T09:52:00.000Z,5181.26,1295.315,21.86,NULL,NULL,20.84,P,21.77,0,"{""3-bars"": -0.008, ""5-bars"": 0.001, ""7-bars"": -0.004}",2016-01-06T10:03:00.000Z,20:06.5
20,SELL,CLR,SHOOTING-STAR,21.9,21.97,21.83,50,714,06/01/2016,10:25:00,-0.4902,NULL,NULL,15636.6,3909.15,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.002, ""5-bars"": -0.004, ""7-bars"": -0.01}",2016-01-06T10:29:00.000Z,20:06.5
21,SELL,BP,SHOOTING-STAR,20.12,20.14,20.1,50,2500,06/01/2016,11:36:00,35.52239,NULL,NULL,50300,12575,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.0, ""5-bars"": -0.001, ""7-bars"": -0.001}",2016-01-06T11:40:00.000Z,20:06.5
22,SELL,BP,OKAR/S,20.14,20.17,20.11,50,1667,06/01/2016,12:30:00,35.52239,NULL,NULL,33573.38,8393.345,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.0, ""5-bars"": 0.001, ""7-bars"": 0.001}",2016-01-06T12:34:00.000Z,20:06.5
23,SELL,BP,SHOOTING-STAR,20.24,20.27,20.21,50,1667,06/01/2016,14:16:00,48.70149,NULL,2016-01-06T14:18:00.000Z,33740.08,8435.02,20.26,NULL,NULL,20.06,P,20.24,0,"{""3-bars"": -0.0, ""5-bars"": -0.0, ""7-bars"": -0.0}",2016-01-06T14:22:00.000Z,20:06.5
24,SELL,BP,SHOOTING-STAR,20.19,20.21,20.17,50,2500,06/01/2016,14:31:00,48.70149,NULL,2016-01-06T14:32:00.000Z,50475,12618.75,20.21,NULL,NULL,20.06,P,20.19,0,"{""3-bars"": -0.0, ""5-bars"": -0.0, ""7-bars"": 0.0}",2016-01-06T14:41:00.000Z,20:06.5
25,SELL,ACAD,SHOOTING-STAR,27.99,28.06,27.92,50,714,07/01/2016,09:38:00,0,NULL,NULL,19984.86,4996.215,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": 0.001, ""5-bars"": -0.003, ""7-bars"": 0.004}",2016-01-07T09:42:00.000Z,20:07.2
26,SELL,ACAD,OKAR/S,28.21,28.38,28.04,50,294,07/01/2016,09:41:00,29.21348,NULL,2016-01-07T09:42:00.000Z,8293.74,2073.435,28.22,NULL,NULL,27.51,P,28.21,0,"{""3-bars"": -0.008, ""5-bars"": -0.007, ""7-bars"": -0.011}",2016-01-07T09:45:00.000Z,20:07.2
27,SELL,BP,OKAR/S,19.62,19.72,19.52,50,500,07/01/2016,09:52:00,42.98765,NULL,2016-01-07T09:53:00.000Z,9810,2452.5,19.65,NULL,NULL,19.44,P,19.62,0,"{""3-bars"": -0.001, ""5-bars"": -0.004, ""7-bars"": -0.005}",2016-01-07T10:00:00.000Z,20:07.2
28,SELL,SHEL,OKAR/S,41.71,41.91,41.51,50,250,07/01/2016,09:52:00,48.88108,NULL,2016-01-07T09:53:00.000Z,10427.5,2606.875,41.75,NULL,NULL,40.92,P,41.71,0,"{""3-bars"": -0.002, ""5-bars"": -0.004, ""7-bars"": -0.005}",2016-01-07T09:57:00.000Z,20:07.2
29,SELL,TCOM,SHOOTING-STAR,45.75,45.86,45.64,50,455,07/01/2016,09:59:00,50,NULL,2016-01-07T10:00:00.000Z,20816.25,5204.063,45.85,NULL,NULL,45.01,P,45.75,0,"{""3-bars"": -0.004, ""5-bars"": 0.002, ""7-bars"": 0.002}",2016-01-07T10:02:00.000Z,20:07.2
30,SELL,ACAD,SHOOTING-STAR,27.84,27.91,27.77,50,714,07/01/2016,10:02:00,29.21348,NULL,2016-01-07T10:03:00.000Z,19877.76,4969.44,27.88,NULL,NULL,27.51,P,27.84,0,"{""3-bars"": -0.001, ""5-bars"": -0.003, ""7-bars"": -0.003}",2016-01-07T10:03:00.000Z,20:07.2
31,SELL,GM,OKAR/S,25.51,25.63,25.39,50,417,07/01/2016,10:02:00,44.9881,NULL,2016-01-07T10:04:00.000Z,10637.67,2659.418,25.64,NULL,NULL,24.87,L,25.51,0,"{""3-bars"": 0.002, ""5-bars"": -0.002, ""7-bars"": 0.001}",2016-01-07T10:14:00.000Z,20:07.2
32,SELL,JD,SHOOTING-STAR,27.79,27.88,27.7,50,556,07/01/2016,10:08:00,57.02158,NULL,2016-01-07T10:09:00.000Z,15451.24,3862.81,27.83,NULL,NULL,26.97,P,27.79,0,"{""3-bars"": -0.004, ""5-bars"": -0.001, ""7-bars"": 0.006}",2016-01-07T10:11:00.000Z,20:07.2
33,SELL,TCOM,SHOOTING-STAR,45.64,45.88,45.4,50,208,07/01/2016,10:15:00,50,NULL,2016-01-07T10:16:00.000Z,9493.12,2373.28,45.93,NULL,NULL,45.01,L,45.64,0,"{""3-bars"": -0.003, ""5-bars"": -0.002, ""7-bars"": -0.002}",2016-01-07T10:17:00.000Z,20:07.2
34,SELL,BABA,SHOOTING-STAR,74.01,74.27,73.75,50,192,07/01/2016,10:26:00,54.70297,NULL,2016-01-07T10:27:00.000Z,14209.92,3552.48,74.4,NULL,NULL,71.54,L,74.01,0,"{""3-bars"": -0.002, ""5-bars"": -0.007, ""7-bars"": -0.007}",2016-01-07T10:27:00.000Z,20:07.2
35,SELL,BP,SHOOTING-STAR,19.65,19.68,19.62,50,1667,07/01/2016,10:31:00,42.98765,NULL,2016-01-07T10:32:00.000Z,32756.55,8189.138,19.7,NULL,NULL,19.55,L,19.65,0,"{""3-bars"": -0.004, ""5-bars"": -0.002, ""7-bars"": -0.005}",2016-01-07T10:33:00.000Z,20:07.2
36,SELL,GM,SHOOTING-STAR,25.64,25.68,25.6,50,1250,07/01/2016,10:32:00,53.91667,NULL,2016-01-07T10:33:00.000Z,32050,8012.5,25.65,NULL,NULL,24.87,P,25.64,0,"{""3-bars"": -0.003, ""5-bars"": -0.002, ""7-bars"": -0.002}",2016-01-07T10:39:00.000Z,20:07.2
37,SELL,PAYX,OKAR/S,39.63,39.73,39.53,50,500,07/01/2016,10:32:00,39.2199,NULL,2016-01-07T10:33:00.000Z,19815,4953.75,39.77,NULL,NULL,39.29,L,39.63,0,"{""3-bars"": 0.0, ""5-bars"": 0.002, ""7-bars"": 0.002}",2016-01-07T10:37:00.000Z,20:07.2
38,SELL,SWKS,SHOOTING-STAR,62.12,62.34,61.9,50,227,07/01/2016,10:33:00,89.7233,NULL,NULL,14101.24,3525.31,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.001, ""5-bars"": -0.007, ""7-bars"": -0.01}",2016-01-07T10:37:00.000Z,20:07.2
39,SELL,ACAD,SHOOTING-STAR,28.86,28.98,28.74,50,417,07/01/2016,10:54:00,70.78652,NULL,2016-01-07T10:55:00.000Z,12034.62,3008.655,28.89,NULL,NULL,27.6,P,28.86,0,"{""3-bars"": -0.006, ""5-bars"": -0.005, ""7-bars"": 0.0}",2016-01-07T11:04:00.000Z,20:07.2
40,SELL,JD,OKAR/S,28.02,28.18,27.86,50,312,07/01/2016,10:54:00,57.02158,NULL,NULL,8742.24,2185.56,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": 0.001, ""5-bars"": -0.005, ""7-bars"": -0.007}",2016-01-07T10:58:00.000Z,20:07.2
41,SELL,PAYX,OKAR/S,39.85,39.97,39.73,50,417,07/01/2016,10:54:00,39.2199,NULL,NULL,16617.45,4154.363,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": 0.0, ""5-bars"": -0.002, ""7-bars"": -0.003}",2016-01-07T10:58:00.000Z,20:07.2
42,SELL,TCOM,SHOOTING-STAR,46.29,46.52,46.06,50,217,07/01/2016,11:02:00,50,NULL,2016-01-07T11:05:00.000Z,10044.93,2511.233,46.49,NULL,NULL,45.01,P,46.29,0,"{""3-bars"": -0.003, ""5-bars"": -0.006, ""7-bars"": -0.006}",2016-01-07T11:07:00.000Z,20:07.2
43,BUY,WBA,OKAR/B,66.36,66.21,66.51,50,333,07/01/2016,11:09:00,93.15986,NULL,2016-01-07T11:11:00.000Z,22097.88,5524.47,NULL,66.28,66.87,NULL,P,66.36,0,"{""3-bars"": -0.001, ""5-bars"": -0.003, ""7-bars"": -0.004}",2016-01-07T11:16:00.000Z,20:07.2
44,SELL,TCOM,OKAR/S,45.99,46.06,45.92,50,714,07/01/2016,11:18:00,50,NULL,2016-01-07T11:19:00.000Z,32836.86,8209.215,46.01,NULL,NULL,45.01,P,45.99,0,"{""3-bars"": -0.0, ""5-bars"": -0.001, ""7-bars"": 0.002}",2016-01-07T11:19:00.000Z,20:07.2
45,SELL,GM,OKAR/S,25.4,25.47,25.33,50,714,07/01/2016,11:32:00,55.90476,NULL,2016-01-07T11:35:00.000Z,18135.6,4533.9,25.47,NULL,NULL,24.87,P,25.4,0,"{""3-bars"": 0.001, ""5-bars"": -0.0, ""7-bars"": -0.001}",2016-01-07T11:45:00.000Z,20:07.2
46,SELL,GM,OKAR/S,25.43,25.47,25.39,50,1250,07/01/2016,11:40:00,55.90476,NULL,2016-01-07T11:41:00.000Z,31787.5,7946.875,25.45,NULL,NULL,24.87,P,25.43,0,"{""3-bars"": -0.001, ""5-bars"": -0.002, ""7-bars"": 0.0}",2016-01-07T11:42:00.000Z,20:07.2
47,SELL,SHEL,SHOOTING-STAR,41.68,41.73,41.63,50,1000,07/01/2016,11:51:00,58.35135,NULL,NULL,41680,10420,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.002, ""5-bars"": -0.0, ""7-bars"": 0.004}",2016-01-07T11:55:00.000Z,20:07.2
48,SELL,BABA,OKAR/S,73.3,73.51,73.09,50,238,07/01/2016,12:00:00,54.70297,NULL,NULL,17445.4,4361.35,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": 0.0, ""5-bars"": -0.001, ""7-bars"": -0.001}",2016-01-07T12:04:00.000Z,20:07.2
49,SELL,JD,SHOOTING-STAR,27.78,27.83,27.73,50,1000,07/01/2016,12:08:00,57.02158,NULL,2016-01-07T12:10:00.000Z,27780,6945,27.8,NULL,NULL,26.97,P,27.78,0,"{""3-bars"": 0.0, ""5-bars"": -0.001, ""7-bars"": -0.002}",2016-01-07T12:13:00.000Z,20:07.2
