id,action,symbol,type,buy_point,stop_loss,take_profit,risk,quantity,date,time,gap,bp_filled_price,bp_filled_at,cost,leverage_cost,high,low,highest,lowest,pl,pl_filled_price,pl_amount,price_change,stop_at,created_at
36687,SELL,TME,OKAR/S,12.66,12.87,12.51,50,238,02/01/2019,09:34:00,4.65116,NULL,2019-01-02T09:35:00.000Z,3013.08,753.27,12.91,NULL,NULL,0,L,12.66,0,"{""3-bars"": 0.006, ""5-bars"": 0, ""7-bars"": 0}",2019-01-02T09:55:00.000Z,42:27.1
36688,SELL,TME,SHOOTING-STAR,12.81,12.99,12.69,50,278,02/01/2019,09:55:00,30.23256,NULL,2019-01-02T09:56:00.000Z,3561.18,890.295,12.84,NULL,NULL,0,P,12.81,0,"{""3-bars"": -0.002, ""5-bars"": -0.008, ""7-bars"": -0.003}",2019-01-02T10:09:00.000Z,42:27.1
36689,SELL,TSLA,OKAR/S,60.79,61.21,60.43,50,119,02/01/2019,09:56:00,17.88054,NULL,2019-01-02T09:57:00.000Z,7234.01,1808.503,61.4,NULL,NULL,60.51,L,60.79,0,"{""3-bars"": -0.008, ""5-bars"": -0.005, ""7-bars"": -0.003}",2019-01-02T10:09:00.000Z,42:27.1
36690,SELL,TSLA,SHOOTING-STAR,60.74,60.97,60.57,50,217,02/01/2019,10:00:00,17.88054,NULL,2019-01-02T10:01:00.000Z,13180.58,3295.145,60.78,NULL,NULL,60.51,P,60.74,0,"{""3-bars"": -0.001, ""5-bars"": 0.004, ""7-bars"": -0.007}",2019-01-02T10:01:00.000Z,42:27.1
36691,SELL,RIO,SHOOTING-STAR,31.14,31.25,31.09,50,455,02/01/2019,10:08:00,24.35115,NULL,2019-01-02T10:09:00.000Z,14168.7,3542.175,31.26,NULL,NULL,31.07,L,31.14,0,"{""3-bars"": -0.0, ""5-bars"": -0.002, ""7-bars"": -0.003}",2019-01-02T10:13:00.000Z,42:27.1
36692,SELL,TME,SHOOTING-STAR,12.73,12.84,12.68,50,455,02/01/2019,10:48:00,30.23256,NULL,2019-01-02T10:50:00.000Z,5792.15,1448.038,12.84,NULL,NULL,0,L,12.73,0,"{""3-bars"": -0.003, ""5-bars"": 0.0, ""7-bars"": -0.002}",2019-01-02T11:11:00.000Z,42:27.1
36693,SELL,TSLA,SHOOTING-STAR,61.48,61.68,61.34,50,250,02/01/2019,10:56:00,17.88054,NULL,2019-01-02T10:57:00.000Z,15370,3842.5,61.51,NULL,NULL,61.1,P,61.48,0,"{""3-bars"": -0.003, ""5-bars"": -0.005, ""7-bars"": -0.005}",2019-01-02T10:58:00.000Z,42:27.1
36694,SELL,WY,OKAR/S,18.42,18.53,18.37,50,455,02/01/2019,11:16:00,42.30645,NULL,2019-01-02T11:17:00.000Z,8381.1,2095.275,18.51,NULL,NULL,18.31,P,18.42,0,"{""3-bars"": 0.0, ""5-bars"": -0.001, ""7-bars"": -0.001}",2019-01-02T12:06:00.000Z,42:27.1
36695,SELL,TSLA,SHOOTING-STAR,61.31,61.55,61.13,50,208,02/01/2019,11:26:00,17.88054,NULL,2019-01-02T11:27:00.000Z,12752.48,3188.12,61.59,NULL,NULL,61.24,L,61.31,0,"{""3-bars"": -0.002, ""5-bars"": 0.001, ""7-bars"": 0.003}",2019-01-02T11:30:00.000Z,42:27.1
36696,SELL,RIO,OKAR/S,31.36,31.47,31.31,50,455,02/01/2019,11:54:00,45.14504,NULL,NULL,14268.8,3567.2,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.0, ""5-bars"": 0.001, ""7-bars"": 0.001}",2019-01-02T11:58:00.000Z,42:27.1
36697,SELL,TSLA,SHOOTING-STAR,61.89,62.05,61.79,50,312,02/01/2019,12:34:00,26.24277,NULL,NULL,19309.68,4827.42,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.003, ""5-bars"": -0.003, ""7-bars"": -0.004}",2019-01-02T12:38:00.000Z,42:27.1
36698,SELL,TME,SHOOTING-STAR,12.92,13.02,12.88,50,500,02/01/2019,12:37:00,46.51163,NULL,NULL,6460,1615,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.003, ""5-bars"": -0.003, ""7-bars"": -0.005}",2019-01-02T12:41:00.000Z,42:27.1
36699,SELL,TSLA,OKAR/S,61.99,62.23,61.81,50,208,02/01/2019,12:58:00,26.24277,NULL,2019-01-02T12:59:00.000Z,12893.92,3223.48,62.26,NULL,NULL,61.66,L,61.99,0,"{""3-bars"": -0.001, ""5-bars"": -0.0, ""7-bars"": -0.001}",2019-01-02T13:28:00.000Z,42:27.1
36700,SELL,WY,OKAR/S,18.6,18.7,18.56,50,500,02/01/2019,13:15:00,70.12903,NULL,2019-01-02T13:16:00.000Z,9300,2325,18.61,NULL,NULL,18.45,P,18.6,0,"{""3-bars"": -0.001, ""5-bars"": -0.001, ""7-bars"": -0.003}",2019-01-02T13:17:00.000Z,42:27.1
36701,SELL,RIO,OKAR/S,31.29,31.38,31.26,50,556,02/01/2019,13:29:00,45.14504,NULL,NULL,17397.24,4349.31,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.0, ""5-bars"": 0.0, ""7-bars"": 0.001}",2019-01-02T13:33:00.000Z,42:27.1
36702,SELL,WY,OKAR/S,18.54,18.65,18.49,50,455,02/01/2019,13:58:00,70.12903,NULL,2019-01-02T14:01:00.000Z,8435.7,2108.925,18.59,NULL,NULL,18.45,P,18.54,0,"{""3-bars"": 0.001, ""5-bars"": 0.0, ""7-bars"": -0.0}",2019-01-02T14:10:00.000Z,42:27.1
36703,BUY,GILD,HUMMER,57.48,57.25,57.65,50,217,03/01/2019,09:47:00,25.61224,NULL,2019-01-03T09:48:00.000Z,12473.16,3118.29,NULL,57.43,58.2,NULL,P,57.48,0,"{""3-bars"": -0.0, ""5-bars"": 0.006, ""7-bars"": 0.009}",2019-01-03T09:49:00.000Z,42:27.6
36704,SELL,AAPL,OKAR/S,34.75,34.95,34.61,50,250,03/01/2019,10:04:00,7.46847,NULL,2019-01-03T10:05:00.000Z,8687.5,2171.875,34.92,NULL,NULL,34.37,P,34.75,0,"{""3-bars"": 0.001, ""5-bars"": 0.005, ""7-bars"": 0.005}",2019-01-03T10:16:00.000Z,42:27.6
36705,BUY,GILD,OKAR/B,57.6,57.39,57.75,50,238,03/01/2019,10:27:00,25.61224,NULL,2019-01-03T10:28:00.000Z,13708.8,3427.2,NULL,57.31,57.97,NULL,L,57.6,0,"{""3-bars"": -0.0, ""5-bars"": 0.002, ""7-bars"": 0.001}",2019-01-03T10:40:00.000Z,42:27.6
36706,SELL,WDC,OKAR/S,33.94,34.16,33.78,50,227,03/01/2019,10:43:00,12.47899,NULL,2019-01-03T10:44:00.000Z,7704.38,1926.095,34.16,NULL,NULL,33.87,L,33.94,0,"{""3-bars"": 0.0, ""5-bars"": -0.002, ""7-bars"": -0.002}",2019-01-03T10:51:00.000Z,42:27.6
36707,SELL,AAPL,SHOOTING-STAR,34.48,34.6,34.42,50,417,03/01/2019,10:47:00,7.46847,NULL,2019-01-03T10:48:00.000Z,14378.16,3594.54,34.63,NULL,NULL,34.37,L,34.48,0,"{""3-bars"": -0.003, ""5-bars"": -0.001, ""7-bars"": -0.002}",2019-01-03T10:54:00.000Z,42:27.6
36708,BUY,GILD,OKAR/B,57.47,57.18,57.7,50,172,03/01/2019,10:54:00,25.61224,NULL,2019-01-03T10:55:00.000Z,9884.84,2471.21,NULL,57.37,57.97,NULL,P,57.47,0,"{""3-bars"": 0.001, ""5-bars"": 0.003, ""7-bars"": 0.002}",2019-01-03T11:11:00.000Z,42:27.6
36709,BUY,GILD,HUMMER,57.6,57.44,57.7,50,312,03/01/2019,11:08:00,25.61224,NULL,2019-01-03T11:11:00.000Z,17971.2,4492.8,NULL,57.47,57.97,NULL,P,57.6,0,"{""3-bars"": -0.001, ""5-bars"": 0.001, ""7-bars"": 0.0}",2019-01-03T11:11:00.000Z,42:27.6
36710,SELL,AAPL,OKAR/S,35.01,35.13,34.95,50,417,03/01/2019,11:39:00,7.46847,NULL,2019-01-03T11:40:00.000Z,14599.17,3649.793,35.17,NULL,NULL,34.37,L,35.01,0,"{""3-bars"": -0.001, ""5-bars"": -0.004, ""7-bars"": -0.004}",2019-01-03T11:48:00.000Z,42:27.6
