id,action,symbol,type,buy_point,stop_loss,take_profit,risk,quantity,date,time,gap,bp_filled_price,bp_filled_at,cost,leverage_cost,high,low,highest,lowest,pl,pl_filled_price,pl_amount,price_change,stop_at,created_at
36687,SELL,TME,OKAR/S,12.66,12.86,12.46,50,250,02/01/2019,09:34:00,4.65116,NULL,2019-01-02T09:35:00.000Z,3165,791.25,12.91,NULL,NULL,0,L,12.66,0,"{""3-bars"": 0.006, ""5-bars"": 0, ""7-bars"": 0}",2019-01-02T09:55:00.000Z,12:44.5
36688,SELL,TME,SHOOTING-STAR,12.81,12.98,12.64,50,294,02/01/2019,09:55:00,30.23256,NULL,2019-01-02T09:56:00.000Z,3766.14,941.535,12.84,NULL,NULL,0,P,12.81,0,"{""3-bars"": -0.002, ""5-bars"": -0.008, ""7-bars"": -0.003}",2019-01-02T10:09:00.000Z,12:44.5
36689,SELL,TSLA,OKAR/S,60.79,61.2,60.38,50,122,02/01/2019,09:56:00,17.88054,NULL,2019-01-02T09:57:00.000Z,7416.38,1854.095,61.4,NULL,NULL,60.51,L,60.79,0,"{""3-bars"": -0.008, ""5-bars"": -0.005, ""7-bars"": -0.003}",2019-01-02T10:09:00.000Z,12:44.5
36690,SELL,TSLA,SHOOTING-STAR,60.74,60.96,60.52,50,227,02/01/2019,10:00:00,17.88054,NULL,2019-01-02T10:01:00.000Z,13787.98,3446.995,60.78,NULL,NULL,60.51,P,60.74,0,"{""3-bars"": -0.001, ""5-bars"": 0.004, ""7-bars"": -0.007}",2019-01-02T10:02:00.000Z,12:44.5
36691,SELL,RIO,SHOOTING-STAR,31.14,31.24,31.04,50,500,02/01/2019,10:08:00,24.35115,NULL,2019-01-02T10:09:00.000Z,15570,3892.5,31.26,NULL,NULL,31.07,L,31.14,0,"{""3-bars"": -0.0, ""5-bars"": -0.002, ""7-bars"": -0.003}",2019-01-02T10:13:00.000Z,12:44.5
36692,SELL,TME,SHOOTING-STAR,12.73,12.83,12.63,50,500,02/01/2019,10:48:00,30.23256,NULL,2019-01-02T10:50:00.000Z,6365,1591.25,12.83,NULL,NULL,0,L,12.73,0,"{""3-bars"": -0.003, ""5-bars"": 0.0, ""7-bars"": -0.002}",2019-01-02T11:02:00.000Z,12:44.5
36693,SELL,TSLA,SHOOTING-STAR,61.48,61.67,61.29,50,263,02/01/2019,10:56:00,17.88054,NULL,2019-01-02T10:57:00.000Z,16169.24,4042.31,61.67,NULL,NULL,61.1,L,61.48,0,"{""3-bars"": -0.003, ""5-bars"": -0.005, ""7-bars"": -0.005}",2019-01-02T11:04:00.000Z,12:44.5
36694,SELL,WY,OKAR/S,18.42,18.52,18.32,50,500,02/01/2019,11:16:00,42.30645,NULL,2019-01-02T11:17:00.000Z,9210,2302.5,18.51,NULL,NULL,18.31,P,18.42,0,"{""3-bars"": 0.0, ""5-bars"": -0.001, ""7-bars"": -0.001}",2019-01-02T12:22:00.000Z,12:44.5
36695,SELL,TSLA,SHOOTING-STAR,61.31,61.54,61.08,50,217,02/01/2019,11:26:00,17.88054,NULL,2019-01-02T11:27:00.000Z,13304.27,3326.068,61.59,NULL,NULL,61.24,L,61.31,0,"{""3-bars"": -0.002, ""5-bars"": 0.001, ""7-bars"": 0.003}",2019-01-02T11:30:00.000Z,12:44.5
36696,SELL,RIO,OKAR/S,31.36,31.46,31.26,50,500,02/01/2019,11:54:00,45.14504,NULL,NULL,15680,3920,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.0, ""5-bars"": 0.001, ""7-bars"": 0.001}",2019-01-02T11:58:00.000Z,12:44.5
36697,SELL,TSLA,SHOOTING-STAR,61.89,62.04,61.74,50,333,02/01/2019,12:34:00,26.24277,NULL,NULL,20609.37,5152.343,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.003, ""5-bars"": -0.003, ""7-bars"": -0.004}",2019-01-02T12:38:00.000Z,12:44.5
36698,SELL,TME,SHOOTING-STAR,12.92,13.01,12.83,50,556,02/01/2019,12:37:00,46.51163,NULL,NULL,7183.52,1795.88,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.003, ""5-bars"": -0.003, ""7-bars"": -0.005}",2019-01-02T12:41:00.000Z,12:44.5
36699,SELL,TSLA,OKAR/S,61.99,62.22,61.76,50,217,02/01/2019,12:58:00,26.24277,NULL,2019-01-02T12:59:00.000Z,13451.83,3362.958,62.26,NULL,NULL,61.66,L,61.99,0,"{""3-bars"": -0.001, ""5-bars"": -0.0, ""7-bars"": -0.001}",2019-01-02T13:28:00.000Z,12:44.5
36700,SELL,WY,OKAR/S,18.6,18.69,18.51,50,556,02/01/2019,13:15:00,70.12903,NULL,2019-01-02T13:16:00.000Z,10341.6,2585.4,18.61,NULL,NULL,18.45,P,18.6,0,"{""3-bars"": -0.001, ""5-bars"": -0.001, ""7-bars"": -0.003}",2019-01-02T13:19:00.000Z,12:44.5
36701,SELL,RIO,OKAR/S,31.29,31.37,31.21,50,625,02/01/2019,13:29:00,45.14504,NULL,NULL,19556.25,4889.063,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.0, ""5-bars"": 0.0, ""7-bars"": 0.001}",2019-01-02T13:33:00.000Z,12:44.5
36702,SELL,WY,OKAR/S,18.54,18.64,18.44,50,500,02/01/2019,13:58:00,70.12903,NULL,2019-01-02T14:01:00.000Z,9270,2317.5,18.65,NULL,NULL,18.45,L,18.54,0,"{""3-bars"": 0.001, ""5-bars"": 0.0, ""7-bars"": -0.0}",2019-01-02T14:37:00.000Z,12:44.5
36703,BUY,GILD,HUMMER,57.48,57.26,57.7,50,227,03/01/2019,09:47:00,25.61224,NULL,2019-01-03T09:48:00.000Z,13047.96,3261.99,NULL,57.43,58.2,NULL,P,57.48,0,"{""3-bars"": -0.0, ""5-bars"": 0.006, ""7-bars"": 0.009}",2019-01-03T09:50:00.000Z,12:45.0
36704,SELL,AAPL,OKAR/S,34.75,34.94,34.56,50,263,03/01/2019,10:04:00,7.46847,NULL,2019-01-03T10:05:00.000Z,9139.25,2284.813,34.92,NULL,NULL,34.37,P,34.75,0,"{""3-bars"": 0.001, ""5-bars"": 0.005, ""7-bars"": 0.005}",2019-01-03T10:38:00.000Z,12:45.0
36705,BUY,GILD,OKAR/B,57.6,57.4,57.8,50,250,03/01/2019,10:27:00,25.61224,NULL,2019-01-03T10:28:00.000Z,14400,3600,NULL,57.31,57.97,NULL,L,57.6,0,"{""3-bars"": -0.0, ""5-bars"": 0.002, ""7-bars"": 0.001}",2019-01-03T10:40:00.000Z,12:45.0
36706,SELL,WDC,OKAR/S,33.94,34.15,33.73,50,238,03/01/2019,10:43:00,12.47899,NULL,2019-01-03T10:44:00.000Z,8077.72,2019.43,34.16,NULL,NULL,33.87,L,33.94,0,"{""3-bars"": 0.0, ""5-bars"": -0.002, ""7-bars"": -0.002}",2019-01-03T10:51:00.000Z,12:45.0
36707,SELL,AAPL,SHOOTING-STAR,34.48,34.59,34.37,50,455,03/01/2019,10:47:00,7.46847,NULL,2019-01-03T10:48:00.000Z,15688.4,3922.1,34.59,NULL,NULL,34.37,L,34.48,0,"{""3-bars"": -0.003, ""5-bars"": -0.001, ""7-bars"": -0.002}",2019-01-03T10:52:00.000Z,12:45.0
36708,BUY,GILD,OKAR/B,57.47,57.19,57.75,50,179,03/01/2019,10:54:00,25.61224,NULL,2019-01-03T10:55:00.000Z,10287.13,2571.783,NULL,57.37,57.97,NULL,P,57.47,0,"{""3-bars"": 0.001, ""5-bars"": 0.003, ""7-bars"": 0.002}",2019-01-03T11:11:00.000Z,12:45.0
36709,BUY,GILD,HUMMER,57.6,57.45,57.75,50,333,03/01/2019,11:08:00,25.61224,NULL,2019-01-03T11:11:00.000Z,19180.8,4795.2,NULL,57.47,57.97,NULL,P,57.6,0,"{""3-bars"": -0.001, ""5-bars"": 0.001, ""7-bars"": 0.0}",2019-01-03T11:11:00.000Z,12:45.0
