id,action,symbol,type,buy_point,stop_loss,take_profit,risk,quantity,date,time,gap,bp_filled_price,bp_filled_at,cost,leverage_cost,high,low,highest,lowest,pl,pl_filled_price,pl_amount,price_change,stop_at,created_at
20192,SELL,BP,OKAR/S,22.56,22.66,22.52,50,500,05/01/2015,10:58:00,4.52632,NULL,2015-01-05T10:59:00.000Z,11280,2820,22.57,NULL,NULL,22.33,P,22.56,0,"{""3-bars"": 0.0, ""5-bars"": 0.003, ""7-bars"": 0.001}",2015-01-05T11:00:00.000Z,32:45.5
20193,SELL,BP,OKAR/S,22.34,22.46,22.28,50,417,05/01/2015,11:27:00,4.52632,NULL,2015-01-05T11:28:00.000Z,9315.78,2328.945,22.48,NULL,NULL,22.33,L,22.34,0,"{""3-bars"": -0.0, ""5-bars"": 0.0, ""7-bars"": 0.001}",2015-01-05T11:39:00.000Z,32:45.5
20194,SELL,BP,OKAR/S,22.48,22.6,22.42,50,417,05/01/2015,11:57:00,4.52632,NULL,2015-01-05T11:58:00.000Z,9374.16,2343.54,22.6,NULL,NULL,22.47,L,22.48,0,"{""3-bars"": 0.001, ""5-bars"": -0.001, ""7-bars"": -0.0}",2015-01-05T12:46:00.000Z,32:45.5
20195,SELL,BP,SHOOTING-STAR,22.52,22.6,22.5,50,625,05/01/2015,12:08:00,4.52632,NULL,2015-01-05T12:09:00.000Z,14075,3518.75,22.54,NULL,NULL,22.49,P,22.52,0,"{""3-bars"": -0.001, ""5-bars"": -0.001, ""7-bars"": -0.001}",2015-01-05T12:11:00.000Z,32:45.5
20196,SELL,BP,SHOOTING-STAR,22.54,22.64,22.5,50,500,05/01/2015,12:22:00,4.52632,NULL,2015-01-05T12:23:00.000Z,11270,2817.5,22.64,NULL,NULL,22.5,L,22.54,0,"{""3-bars"": -0.001, ""5-bars"": 0.0, ""7-bars"": -0.002}",2015-01-05T13:09:00.000Z,32:45.5
20197,SELL,BP,OKAR/S,22.59,22.69,22.55,50,500,05/01/2015,13:14:00,4.52632,NULL,NULL,11295,2823.75,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": 0.0, ""5-bars"": 0.002, ""7-bars"": 0.001}",2015-01-05T13:18:00.000Z,32:45.5
20198,SELL,BP,SHOOTING-STAR,22.64,22.74,22.6,50,500,05/01/2015,13:24:00,4.52632,NULL,NULL,11320,2830,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.0, ""5-bars"": -0.001, ""7-bars"": -0.001}",2015-01-05T13:28:00.000Z,32:45.5
20199,SELL,BP,SHOOTING-STAR,22.67,22.77,22.63,50,500,05/01/2015,13:59:00,4.52632,NULL,NULL,11335,2833.75,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.001, ""5-bars"": 0.001, ""7-bars"": 0.001}",2015-01-05T14:03:00.000Z,32:45.5
20200,SELL,BP,SHOOTING-STAR,22.68,22.77,22.65,50,556,05/01/2015,14:12:00,4.52632,NULL,2015-01-05T14:13:00.000Z,12610.08,3152.52,22.73,NULL,NULL,22.63,P,22.68,0,"{""3-bars"": -0.0, ""5-bars"": 0.0, ""7-bars"": -0.0}",2015-01-05T15:00:00.000Z,32:45.5
20201,BUY,MNDT,HUMMER,31.14,30.89,31.33,50,200,07/01/2015,09:46:00,7.20721,NULL,NULL,6228,1557,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.009, ""5-bars"": -0.004, ""7-bars"": 0.004}",2015-01-07T09:50:00.000Z,32:46.1
