id,action,symbol,type,buy_point,stop_loss,take_profit,risk,quantity,date,time,gap,bp_filled_price,bp_filled_at,cost,leverage_cost,high,low,highest,lowest,pl,pl_filled_price,pl_amount,price_change,stop_at,created_at
23883,SELL,BABA,SHOOTING-STAR,76.16,76.27,76.05,50,455,04/01/2016,12:59:00,100,NULL,NULL,34652.8,8663.2,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.001, ""5-bars"": -0.001, ""7-bars"": -0.001}",2016-01-04T13:03:00.000Z,06:19.4
23879,SELL,NFLX,OKAR/S,106.88,107.74,106.02,50,58,04/01/2016,09:51:00,10.16636,NULL,2016-01-04T09:52:00.000Z,6199.04,1549.76,107.2,NULL,NULL,105.21,P,106.88,0,"{""3-bars"": 0.004, ""5-bars"": -0.003, ""7-bars"": 0.004}",2016-01-04T10:12:00.000Z,06:19.4
23880,SELL,BABA,OKAR/S,76.68,76.94,76.42,50,192,04/01/2016,10:12:00,100,NULL,2016-01-04T10:13:00.000Z,14722.56,3680.64,76.84,NULL,NULL,75.18,P,76.68,0,"{""3-bars"": -0.001, ""5-bars"": -0.002, ""7-bars"": -0.005}",2016-01-04T10:23:00.000Z,06:19.4
23881,SELL,BABA,OKAR/S,75.27,75.59,74.95,50,156,04/01/2016,11:25:00,100,NULL,2016-01-04T11:26:00.000Z,11742.12,2935.53,75.6,NULL,NULL,75.23,L,75.27,0,"{""3-bars"": 0.002, ""5-bars"": 0.001, ""7-bars"": 0.001}",2016-01-04T11:34:00.000Z,06:19.4
23882,SELL,NFLX,OKAR/S,107,107.32,106.68,50,156,04/01/2016,11:45:00,10.16636,NULL,2016-01-04T11:46:00.000Z,16692,4173,107.23,NULL,NULL,106.28,P,107,0,"{""3-bars"": 0.001, ""5-bars"": 0.0, ""7-bars"": -0.002}",2016-01-04T12:00:00.000Z,06:19.4
23884,SELL,NFLX,OKAR/S,107.79,108.17,107.41,50,132,04/01/2016,13:17:00,10.16636,NULL,2016-01-04T13:18:00.000Z,14228.28,3557.07,108.25,NULL,NULL,107.52,L,107.79,0,"{""3-bars"": -0.0, ""5-bars"": 0.0, ""7-bars"": 0.003}",2016-01-04T13:34:00.000Z,06:19.4
23885,SELL,BABA,SHOOTING-STAR,76.53,76.64,76.42,50,455,04/01/2016,13:27:00,100,NULL,NULL,34821.15,8705.288,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.001, ""5-bars"": -0.001, ""7-bars"": 0.001}",2016-01-04T13:31:00.000Z,06:19.4
23886,SELL,BABA,OKAR/S,76.93,77.12,76.74,50,263,04/01/2016,13:47:00,100,NULL,2016-01-04T13:48:00.000Z,20232.59,5058.148,77.04,NULL,NULL,76.03,P,76.93,0,"{""3-bars"": -0.001, ""5-bars"": 0.001, ""7-bars"": 0.001}",2016-01-04T13:56:00.000Z,06:19.4
23887,BUY,SWBI,OKAR/B,19.39,19.22,19.56,50,294,05/01/2016,10:31:00,25.32558,NULL,2016-01-05T10:32:00.000Z,5700.66,1425.165,NULL,19.2,19.63,NULL,L,19.39,0,"{""3-bars"": -0.0, ""5-bars"": 0.004, ""7-bars"": 0.01}",2016-01-05T11:37:00.000Z,06:19.9
23888,BUY,SWBI,OKAR/B,19.36,19.2,19.52,50,312,05/01/2016,10:35:00,25.32558,NULL,2016-01-05T10:36:00.000Z,6040.32,1510.08,NULL,19.23,19.63,NULL,P,19.36,0,"{""3-bars"": -0.002, ""5-bars"": 0.001, ""7-bars"": -0.002}",2016-01-05T10:50:00.000Z,06:19.9
23889,BUY,GPRO,OKAR/B,19.4,19.22,19.58,50,278,05/01/2016,11:00:00,61.76471,NULL,NULL,5393.2,1348.3,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.001, ""5-bars"": -0.001, ""7-bars"": -0.001}",2016-01-05T11:04:00.000Z,06:19.9
23890,BUY,GPRO,HUMMER,19.18,19.06,19.3,50,417,05/01/2016,11:21:00,70.58824,NULL,2016-01-05T11:22:00.000Z,7998.06,1999.515,NULL,18.93,19.28,NULL,L,19.18,0,"{""3-bars"": -0.003, ""5-bars"": -0.001, ""7-bars"": 0.001}",2016-01-05T11:37:00.000Z,06:19.9
23891,BUY,GPRO,OKAR/B,19.21,19.06,19.36,50,333,05/01/2016,11:30:00,70.58824,NULL,NULL,6396.93,1599.233,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": 0.001, ""5-bars"": -0.0, ""7-bars"": -0.004}",2016-01-05T11:34:00.000Z,06:19.9
23892,BUY,SWBI,HUMMER,19.32,19.21,19.43,50,455,05/01/2016,11:36:00,25.32558,NULL,NULL,8790.6,2197.65,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.002, ""5-bars"": -0.0, ""7-bars"": -0.001}",2016-01-05T11:40:00.000Z,06:19.9
23893,BUY,SWBI,OKAR/B,19.54,19.33,19.75,50,238,05/01/2016,14:09:00,25.32558,NULL,NULL,4650.52,1162.63,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": 0.003, ""5-bars"": 0.004, ""7-bars"": 0.006}",2016-01-05T14:13:00.000Z,06:19.9
